"url","Ulica","Povrsina","Vrsta","Korisnik","Nacin koristenja","Djelatnost"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=OZALJSKA%200144","OZALJSKA 0144","53,47","poslovni prostor","NOGOMETNI KLUB ""TREŠNJEVKA"" / PIANO CENTAR ZAGREB D.O.O.","ugovor o zakupu","prodaja i servis pijana i glasovira"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=OZALJSKA%200144","OZALJSKA 0144","63,00","poslovni prostor","NOGOMETNI KLUB ""TREŠNJEVKA"" / TREŠNJA KLUB d.o.o.","ugovor o zakupu","dio prostora površine 43,00 m2 koristit će Trešnja klub d.o.o. za djelatnost skladišta, a dio prostora od 20,00 m2 koristit će Nogometni klub ""Trešnjevka"" za uredsku djelatnost."
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=OZALJSKA%200144","OZALJSKA 0144","56,48","poslovni prostor","BIJELI KRISTAL DOO","ugovor o zakupu","ugostiteljske djelatnosti - usluge pripremanja i usluživanja pića i napitaka bez pripreme i usluživanja hrane"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=OZALJSKA%200146","OZALJSKA 0146","98,23","poslovni prostor","GHETALDUS poliklinika za oftalmologiju i otorinolaringologiju / GHETALDUS OPTIKA d.d.","ugovor o zakupu","zakupnik za obavljanje zdravstvene djelatnosti-obavljanje specijalističko-konzilijarne zdravstvene zaštite, dijagnostike i medicinske rehabilitacije, osim bolničkog liječenja iz područja oftalmologije, podzakupnik za pružanje trgovačkih usluga"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=OZALJSKA%200146","OZALJSKA 0146","10,00","garaža","SAMIR CEROVAC","ugovor o zakupu","smještaj vozila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=OZALJSKA%200146","OZALJSKA 0146","10,08","garaža","IVAK JOSIP","ugovor o zakupu","smještaj osobnog vozila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=OZALJSKA%200146","OZALJSKA 0146","112,06","poslovni prostor","NODILO-PROM d.o.o.","sudski i ostali postupci u tijeku-Grad nije u posjedu",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=OŽUJSKA%200013","OŽUJSKA 0013","345,33","poslovni prostor","DJEČJI VRTIĆ GRIGORA VITEZA","ugovor o zakupu","predškolski odgoj i naobrazba, te skrb o djeci predškolske dobi"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PALMOTIĆEVA%200007","PALMOTIĆEVA 0007","264,31","poslovni prostor","ENTER ZAGREB DOO","ugovor o zakupu","pružanje medijskih usluga radija i to za koncesijsko područje Grada Zagreba"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PALMOTIĆEVA%200013","PALMOTIĆEVA 0013","53,00","poslovni prostor","HRVATSKA DEMOKRŠĆANSKA STRANKA","ugovor o korištenju","za rad političke stranke"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PALMOTIĆEVA%200013","PALMOTIĆEVA 0013","96,03","poslovni prostor","LOPATNY RONALD / KAPOR IVONA","ugovor o zakupu","ugostiteljske"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PALMOTIĆEVA%200015","PALMOTIĆEVA 0015","17,82","poslovni prostor","STAMBENA ZGRADA PALMOTIĆEVA 15","ugovor o zakupu","potrebe stambene zgrade"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PALMOTIĆEVA%200030","PALMOTIĆEVA 0030","113,98","poslovni prostor","FOUR DOTS DOO","ugovor o zakupu","prižanje usluga smještaja"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PALMOTIĆEVA%200030","PALMOTIĆEVA 0030","373,49","poslovni prostor","FOUR DOTS DOO","ugovor o zakupu","pružanje usluge smještaja"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PALMOTIĆEVA%200030","PALMOTIĆEVA 0030","18,00","poslovni prostor","FOUR DOTS DOO","ugovor o zakupu","skladište"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PALMOTIĆEVA%200032/A","PALMOTIĆEVA 0032/A","78,00","poslovni prostor","DOM ZDRAVLJA ZAGREB - CENTAR","upravljanje i korištenje","zdravstvene djelatnosti"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PALMOTIĆEVA%200032/A","PALMOTIĆEVA 0032/A","72,00","poslovni prostor","DOM ZDRAVLJA ZAGREB - CENTAR","upravljanje i korištenje","zdravstvene djelatnosti"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PALMOTIĆEVA%200032/A","PALMOTIĆEVA 0032/A","88,05","poslovni prostor","ZAKLADA ""BISKUP JOSIP LANG""","ugovor o korištenju","Za potrebe promicanja pravde u prijateljstvu i suživotu sa siromasima, upoznavanje socijalno ugroženih osoba s njihovim zasluženim pravima na smještaj i dostojan život, pružanje potpore starima, nemoćnima i bolesnima,pružanja integralne (psihosocijalne, duhovne i materijalne pomoći) psihotraumatiziranim braniteljima Domovinskog rata kroz terapeutska druženja i prikladna predavanja"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PALMOTIĆEVA%200058","PALMOTIĆEVA 0058","20,00","poslovni prostor","MALENICA MARKO","sudski i ostali postupci u tijeku-Grad nije u posjedu",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PALMOTIĆEVA%200076","PALMOTIĆEVA 0076","14,74","poslovni prostor","LIKA NEKRETNINE D.O.O.","ugovor o zakupu","posredničke usluge - agencija za promet nekretninama"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PALMOTIĆEVA%200076","PALMOTIĆEVA 0076","14,40","poslovni prostor","MARKETING KONTAKT DOO","ugovor o zakupu","trgovačka djelatnost"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PALMOTIĆEVA%200076","PALMOTIĆEVA 0076","33,75","poslovni prostor","BARIĆ SNJEŽANA","ugovor o zakupu","ugostiteljska djelatnost"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PALMOTIĆEVA%200080","PALMOTIĆEVA 0080","93,00","poslovni prostor","STANARI ZGRADE ZASTUPANI PO PREDSTAVNIKU","korisnik prostora bez ugovora",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PALJETKOVA%200018","PALJETKOVA 0018","66,30","poslovni prostor","APIS IT D.O.O.","upravljanje i korištenje","registriranu djelatnost"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PARK%20STARA%20TREŠNJEVKA%200001/3","PARK STARA TREŠNJEVKA 0001/3","915,60","poslovni prostor","CENTAR ZA KULTURU TREŠNJEVKA","ugovor o korištenju","obavljanje djelatnosti iz područja kulture i obrazovanja"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PARK%20STARA%20TREŠNJEVKA%200002","PARK STARA TREŠNJEVKA 0002","509,69","poslovni prostor","MINISTARSTVO FINANCIJA POREZNA UPRAVA-SREDIŠNJI URED","u korištenju tijela državne uprave",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PARK%20STARA%20TREŠNJEVKA%200002","PARK STARA TREŠNJEVKA 0002","65,75","poslovni prostor","SUPERIOR STELLA D.O.O.","ugovor o zakupu","pripremanje i uslužbianje hrane i pića - kantina"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PARK%20STARA%20TREŠNJEVKA%200002","PARK STARA TREŠNJEVKA 0002","34,04","poslovni prostor","INTEGRIRANI PROMET ZAGREBAČKOG PODRUČJA d.o.o.","ugovor o zakupu","djelovanje društva"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PARK%20STARA%20TREŠNJEVKA%200002","PARK STARA TREŠNJEVKA 0002","94,21","poslovni prostor","ZAGREBAČKI CENTAR ZA GOSPODARENJE OTPADOM d.o.o.","ugovor o korištenju","djelovanje društva"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PARK%20STARA%20TREŠNJEVKA%200006","PARK STARA TREŠNJEVKA 0006","530,87","poslovni prostor","GRAD ZAGREB","u korištenju gradske uprave",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","35,33","poslovni prostor","AGRO - VIR D.O.O.","ugovor o zakupu","trgovačke djelatnosti"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","248,29","poslovni prostor","ASTORIA D.O.O. / DM-DROGERIE MARKT d.o.o. / HUP-PARK D.O.O.","ugovor o zakupu","djelatnosti igara na sreću i trgovačke djelatnosti"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","42,10","poslovni prostor","ASTORIA D.O.O. / PET-IT-DUO DOO","ugovor o zakupu","ugostiteljske djelatnosti - objekt brze prehrane tip 1"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","81,37","poslovni prostor","BONAPHARM D.O.O. / FARMACIA - specijalizirana prodavaonica d.o.o.","ugovor o zakupu","trgovačke djelatnosti - promet medicinskih proizvoda na malo, prodaja ortopedskih pomagala i kozmetike"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","74,00","poslovni prostor","BOROVO D.D.","ugovor o zakupu","trgovačke djelatnosti obućom"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","65,50","poslovni prostor","DOMAĆA TVORNICA RUBLJA D.D. / DOMAĆA MODA j.d.o.o.","ugovor o zakupu","trgovina na malo odjećom i tekstilom"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","34,54","poslovni prostor","FAIR PLAY j.d.o.o.","ugovor o zakupu","obavljanje djelatnosti pripreme i posluživanja pića, kave, late art, koktela, stilskog pripremanja koktela, pripreme i posluživanja miješanih pića, degustacije/kušanja kave i koktela, organiziranja koktel radionica zdravih napitaka isključivo od domaćih proizvoda i pripreme i posluživanja konfekcijskih napitaka (coffe to go)"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","357,70","poslovni prostor","GLOBALNA HRANA DOO","ugovor o zakupu","ugostiteljska djelatnost tipa McDonald's - restaurant"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","35,33","poslovni prostor","HRVATSKA LUTRIJA D.O.O.","ugovor o zakupu","prodaja igara na sreću"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","20,00","poslovni prostor","INOVINE D.D.","ugovor o zakupu","trgovačke djelatnosti novinama, duhanom i priborom"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","45,00","poslovni prostor","INTEGRAL ZAGREB D.O.O.","ugovor o zakupu","turističke agencije"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","30,15","poslovni prostor","IRIS FASHION DOO","ugovor o zakupu","trgovačke djelatnosti kozmetičkim i toaletnim proizvodima i galanetrijom"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","460,19","poslovni prostor","KONZUM D.D. / TISAK D.D.","ugovor o zakupu","trgovačke djelatnosti"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","65,50","poslovni prostor","KRAŠ - TRGOVINA D.O.O.","ugovor o zakupu","trgovačka djelatnost prehrambenim proizvodima"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","44,75","poslovni prostor","MARTIMEX d.o.o.","ugovor o zakupu","trgovačke djelatnosti neprehrambenim proizvodima"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","45,44","poslovni prostor","NOVAK ZDENKO / PUREX DOO","ugovor o zakupu","trgovačka djelatnost, prodavaonica prehrambenih proizvoda i svježeg mesa"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","65,50","poslovni prostor","PAN-PEK d.o.o. / UGOSTITELJSTVO REDDO d.o.o.","ugovor o zakupu","ugostiteljska djelatnost i trgovačka djelatnost prehrambneim proizvodima"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","100,04","poslovni prostor","PEKARA DUBRAVICA DOO","ugovor o zakupu","trgovačke"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","35,33","poslovni prostor","POLZELA TRGOVINA DOO","ugovor o zakupu","trgovačka djelatnost"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","12,05","poslovni prostor","SENJAK IVAN / MASTICO MORDEO DOO","ugovor o zakupu","trgovačke djelatnosti mješovitom robom - tabacco shop"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","6,30","poslovni prostor","ŠIKULEC HATA","ugovor o zakupu","prodaja pekarskih proizvoda (forneti), raznih konditorskih proizvoda, pića, novina i cigareta"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","35,33","poslovni prostor","TISAK D.D.","ugovor o zakupu","trgovačka djelatnosti i poslovi mjenjačnice"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","6,30","poslovni prostor","TISAK D.D.","ugovor o zakupu","trgovačke djelatnosti"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","14,44","poslovni prostor","VOLARIĆ TOMISLAV","ugovor o zakupu","popravak i servisiranje mehaničkih i kvarcnih (elektronskih) satova, popravak antiknih satova, ugovoreno servisiranje satova pod garancijom za firme koje imaju samo prodaju, ugradnja baterija i testiranje kvarcnih (elektronskih) satova, popravak skupocjenih i specijalnih satova sa kompletnim testiranjem vodootpornosti, ugradnja kožnih, metalnih i silikonskih remena za satove i popravak istih"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","73,81","poslovni prostor","ŽITNJAK D.D. / MLINAR D.D.","ugovor o zakupu","trgovačke djelatnosti"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","27,00","poslovni prostor","MIDRA D.O.O.","sudski i ostali postupci u tijeku-Grad nije u posjedu",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","44,60","poslovni prostor","MIDRA D.O.O.","sudski i ostali postupci u tijeku-Grad nije u posjedu",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAROMLINSKA%20CESTA%200002/A","PAROMLINSKA CESTA 0002/A","63,05","poslovni prostor","RAVA D.O.O. / PANDŽIĆ ANTE","sudski i ostali postupci u tijeku-Grad nije u posjedu",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAVLA%20HATZA%200008","PAVLA HATZA 0008","170,64","poslovni prostor","TEKSTILPROMET DD","ugovor o zakupu","trgovačke"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAVLA%20HATZA%200012","PAVLA HATZA 0012","199,72","poslovni prostor","NAPRIJED HRVATSKA! - PROGRESIVNI SAVEZ","ugovor o privremenom korištenju","potrebe rada stranke"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAVLA%20HATZA%200012","PAVLA HATZA 0012","162,01","poslovni prostor","NARODNA STRANKA - REFORMISTI","ugovor o korištenju","potrebe rada stranke"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAVLA%20HATZA%200012","PAVLA HATZA 0012","997,03","poslovni prostor","ČETIRI FILM DOO","ugovor o zakupu","usluge posredovanja u produkciji i proizvodnja filmova, medijskih kampanja i za tvrtke i udruge, posredovanje u provedbi projekata (idejni razvoj projekata, pronalaženje partnera za EU projekte), uredske djelatnosti, vođenje administracije vezane uz poslovanje tvrtke, vođenje financijskih izvještaja vezanih uz filmove, kampanje i projekte"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAVLA%20HATZA%200025","PAVLA HATZA 0025","18,16","poslovni prostor","KARAHODŽIĆ JASMINA","ugovor o zakupu","frizerska djelatnost"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PAVLETIĆEVA%200002","PAVLETIĆEVA 0002","60,42","poslovni prostor","RAVLIĆ ŽELJKO","ugovor o zakupu","ugostiteljske"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PETRA%20DUMIČIĆA%200001","PETRA DUMIČIĆA 0001","31,35","poslovni prostor","INES SLIVAR KATIĆ","ugovor o zakupu","šišanje i kupanje pasa, masaža i pedikura kućnih ljubimaca"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PETRA%20DUMIČIĆA%200003","PETRA DUMIČIĆA 0003","66,41","poslovni prostor","RUŽICA KURAJA","ugovor o zakupu","za obavljanje ugostiteljske djelatnosti usluživanja hrane i pića kao slastičarnica i caffe bar"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PETRA%20DUMIČIĆA%200009","PETRA DUMIČIĆA 0009","26,21","poslovni prostor","SONIC MS d.o.o.","ugovor o zakupu","za obavljanje djelatnosti frizerskog salona, salona za uljepšavanje i salona za kućne ljubimce"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PETRA%20SVAČIĆA%200005","PETRA SVAČIĆA 0005","21,16","poslovni prostor","Dječji vrtić Šegrt Hlapić","ugovor o korištenju","za potrebe dječjeg vrtića"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PETRA%20SVAČIĆA%200005","PETRA SVAČIĆA 0005","52,07","poslovni prostor","Dječji vrtić Šegrt Hlapić","ugovor o korištenju","za potrebe dječjeg vrtića"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PETRINJSKA%200002","PETRINJSKA 0002","38,85","poslovni prostor","DOMAĆA TVORNICA RUBLJA D.D. / MODNA ENERGIJA JDOO","ugovor o zakupu","trgovačka djelatnost neprehrambenim proizvodima"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PETRINJSKA%200002","PETRINJSKA 0002","18,00","poslovni prostor","DOMAĆA TVORNICA RUBLJA DD","ugovor o zakupu","trgovačka djelatnost neprehrambenim proizvodima"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PETRINJSKA%200002","PETRINJSKA 0002","185,23","poslovni prostor","HRVATSKI NOGOMETNI SAVEZ","ugovor o korištenju","za provođenje aktivnosti informativno-multimedijskog centra HNS-a, usmjerene promicanju hrvatskog nogometa i prikaza njegove prošlosti"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PETRINJSKA%200002","PETRINJSKA 0002","32,75","poslovni prostor","INOVINE D.D.","ugovor o zakupu","trgovačke"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PETRINJSKA%200002","PETRINJSKA 0002","48,09","poslovni prostor","KLJUČ ZAGREB D.O.O. / MATOVILAC JDOO","ugovor o zakupu","ugostiteljske"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=PETRINJSKA%200002","PETRINJSKA 0002","107,00","poslovni prostor","RAKIJARNICA D.O.O.","ugovor o zakupu","ugostiteljska djelatnost-usluživanje autohtonih hrvatskih rakija i likera"
