godina,upravaid,uprava,sumarijaid,sumarija,vrstaid,vrstadrva,doznaceno
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,08,Šumarija Stara Gradiška,43,JOHA CRNA,2342
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,08,Šumarija Stara Gradiška,46,BIJELA VRBA,617
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,08,Šumarija Stara Gradiška,47,BIJELA TOPOLA,220
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,08,Šumarija Stara Gradiška,58,EA.TOPOLE,1148
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,08,Šumarija Stara Gradiška,59,OSTALA MEKA BJELOGORICA,234
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,09,Šumarija Trnjani,01,HRAST LUŽNJAK,7981
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,09,Šumarija Trnjani,02,HRAST KITNJAK,7104
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,09,Šumarija Trnjani,04,HRAST CER,925
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,09,Šumarija Trnjani,10,BUKVA OBIČNA,2727
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,09,Šumarija Trnjani,12,JASEN POLJSKI,320
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,09,Šumarija Trnjani,16,GRAB OBIČNI,6288
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,09,Šumarija Trnjani,27,BAGREM,14
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,09,Šumarija Trnjani,31,TREŠNJA DIVLJA,463
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,09,Šumarija Trnjani,39,OSTALA TVRDA BJELOGORICA,1582
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,09,Šumarija Trnjani,61,OBIČNA SMREKA,39
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,09,Šumarija Trnjani,70,ARIŠ EVROPSKI,33
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,09,Šumarija Trnjani,78,DUGLAZIJA,11
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,09,Šumarija Trnjani,79,OSTALA CRNOGORICA,81
